MA010120220805441246,썸노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11215,광진구,11215850,구의1동,1121510300,구의동,1.12151E+18,1,대지,252,43,서울특별시 광진구 구의동 252-43,1.12154E+11,서울특별시 광진구 자양로18길,5,,1.12151E+24,,서울특별시 광진구 자양로18길 5,143826,5043,,지,,127.0838225,37.53756828
MA010120220805443600,티티카카노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11140,중구,11140625,다산동,1114016200,신당동,1.11402E+18,1,대지,366,440,서울특별시 중구 신당동 366-440,1.11403E+11,서울특별시 중구 다산로,41,,1.11402E+24,,서울특별시 중구 다산로 41,100452,4600,,1,,127.0069968,37.54828242
MA010120220805443398,조은당구존,,R1,예술·스포츠,R103,스포츠 서비스,R10310,당구장,R91135,당구장 운영업,11,서울특별시,11560,영등포구,11560535,영등포동,1156010300,영등포동2가,1.15601E+18,1,대지,94,252,서울특별시 영등포구 영등포동2가 94-252,1.15604E+11,서울특별시 영등포구 버드나루로7길,7,,1.15601E+24,카보드동우빌딩,서울특별시 영등포구 버드나루로7길 7,150901,7249,,5,,126.909975,37.52282819
MA010120220805446017,스포애니케이디스포츠,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11530,구로구,11530730,고척2동,1153010600,고척동,1.15301E+18,1,대지,260,34,서울특별시 구로구 고척동 260-34,1.15303E+11,서울특별시 구로구 고척로,149,,1.15301E+24,상암빌딩,서울특별시 구로구 고척로 149,152834,8246,,4,,126.8501269,37.50311356
MA010120220805445584,피트니스2.0,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11680,강남구,11680600,대치1동,1168010600,대치동,1.16801E+18,1,대지,629,1,서울특별시 강남구 대치동 629-1,1.16804E+11,서울특별시 강남구 남부순환로397길,57,,1.16801E+24,대치메디컬센터,서울특별시 강남구 남부순환로397길 57,135838,6280,,1,,127.0582778,37.49304445
MA010120220805446388,미진스포츠,,R1,예술·스포츠,R103,스포츠 서비스,R10306,종합 스포츠시설,R91131,종합 스포츠시설 운영업,11,서울특별시,11470,양천구,11470630,신정2동,1147010100,신정동,1.14701E+18,1,대지,88,5,서울특별시 양천구 신정동 88-5,1.14703E+11,서울특별시 양천구 신목로,53,,1.14701E+24,,서울특별시 양천구 신목로 53,158849,8010,,2,,126.872387,37.52025873
MA010120220805447498,퀸노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11305,강북구,11305595,번1동,1130510200,번동,1.13051E+18,1,대지,446,2,서울특별시 강북구 번동 446-2,1.13054E+11,서울특별시 강북구 오패산로77길,14,,1.13051E+24,,서울특별시 강북구 오패산로77길 14,142867,1062,,,,127.025815,37.63702051
MA010120220805446642,케이지엠,,R1,예술·스포츠,R103,스포츠 서비스,R10312,테니스장,R91139,그 외 기타 스포츠시설 운영업,11,서울특별시,11170,용산구,11170625,한강로동,1117012800,한강로3가,1.11701E+18,1,대지,40,115,서울특별시 용산구 한강로3가 40-115,1.11704E+11,서울특별시 용산구 한강대로21길,29,28,1.11701E+24,홍익회빌딩,서울특별시 용산구 한강대로21길 29-28,140881,4379,,4,,126.9629,37.52669274
MA010120220805450422,민트노래방,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11200,성동구,11200690,성수2가3동,1120011500,성수동2가,1.12001E+18,1,대지,289,15,서울특별시 성동구 성수동2가 289-15,1.12004E+11,서울특별시 성동구 아차산로7길,8,,1.12001E+24,,서울특별시 성동구 아차산로7길 8,133834,4794,,,,127.0544679,37.54585182
MA010120220805448993,7세븐PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11590,동작구,11590550,상도3동,1159010200,상도동,1.15901E+18,1,대지,315,22,서울특별시 동작구 상도동 315-22,1.15904E+11,서울특별시 동작구 성대로2길,7,,1.15901E+24,,서울특별시 동작구 성대로2길 7,156033,7042,,1,,126.9316908,37.49937416
MA010120220805448948,놀자GO볼링장,,R1,예술·스포츠,R103,스포츠 서비스,R10309,볼링장,R91134,볼링장 운영업,11,서울특별시,11740,강동구,11740620,천호3동,1174010900,천호동,1.17401E+18,1,대지,453,19,서울특별시 강동구 천호동 453-19,1.17404E+11,서울특별시 강동구 천호대로157길,14,,1.17401E+24,나비빌딩,서울특별시 강동구 천호대로157길 14,134722,5335,,,,127.127277,37.5382218
MA010120220805452063,큐노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11620,관악구,11620585,낙성대동,1162010100,봉천동,1.16201E+18,1,대지,1601,13,서울특별시 관악구 봉천동 1601-13,1.16202E+11,서울특별시 관악구 남부순환로,1846,2,1.16201E+24,,서울특별시 관악구 남부순환로 1846-2,151835,8788,,1,,126.9550852,37.48022884
MA010120220805451247,오렌지휘트니스,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11530,구로구,11530770,오류1동,1153010800,오류동,1.15301E+18,1,대지,41,4,서울특별시 구로구 오류동 41-4,1.15303E+11,서울특별시 구로구 경인로,193,,1.15301E+24,상임빌딩,서울특별시 구로구 경인로 193,152893,8269,,5,,126.8425725,37.49575036
MA010120220805453641,큐앤구당구장,,R1,예술·스포츠,R103,스포츠 서비스,R10310,당구장,R91135,당구장 운영업,11,서울특별시,11440,마포구,11440655,서강동,1144011500,상수동,1.14401E+18,1,대지,93,32,서울특별시 마포구 상수동 93-32,1.14403E+11,서울특별시 마포구 와우산로,48,,1.14401E+24,로하스타워,서울특별시 마포구 와우산로 48,121828,4068,,B3,,126.9234183,37.54855011
MA010120220805458390,강남노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11710,송파구,11710510,풍납1동,1171010300,풍납동,1.17101E+18,1,대지,476,15,서울특별시 송파구 풍납동 476-15,1.17104E+11,서울특별시 송파구 천호대로152길,17,,1.17101E+24,,서울특별시 송파구 천호대로152길 17,138873,5511,,지,,127.1215841,37.53735963
MA010120220805459633,올림픽당구장,,R1,예술·스포츠,R103,스포츠 서비스,R10310,당구장,R91139,그 외 기타 스포츠시설 운영업,11,서울특별시,11590,동작구,11590605,흑석동,1159010500,흑석동,1.15901E+18,1,대지,9,89,서울특별시 동작구 흑석동 9-89,1.15903E+11,서울특별시 동작구 현충로,100,1,1.15901E+24,,서울특별시 동작구 현충로 100-1,156877,6979,,1,,126.9647246,37.50763357
MA010120220805460168,퀸PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11380,은평구,11380530,불광2동,1138010300,불광동,1.13801E+18,1,대지,310,211,서울특별시 은평구 불광동 310-211,1.13803E+11,서울특별시 은평구 연서로,247,,1.13801E+24,,서울특별시 은평구 연서로 247,122860,3345,,2,,126.9221555,37.61968428
MA010120220805459258,키즈틴엔터테인먼트,,R1,예술·스포츠,R104,유원지·오락,R10499,기타 오락관련 서비스업,R91299,그 외 기타 분류 안된 오락관련 서비스업,11,서울특별시,11680,강남구,11680521,논현1동,1168010800,논현동,1.16801E+18,1,대지,12,3,서울특별시 강남구 논현동 12-3,1.16804E+11,서울특별시 강남구 논현로149길,67,7,1.16801E+24,명은빌딩,서울특별시 강남구 논현로149길 67-7,135811,6039,,4,,127.0238209,37.51648049
MA010120220805458585,제로백PC방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11620,관악구,11620695,신림동,1162010200,신림동,1.16201E+18,1,대지,1432,73,서울특별시 관악구 신림동 1432-73,1.16203E+11,서울특별시 관악구 신림로,351,3,1.16201E+24,,서울특별시 관악구 신림로 351-3,151892,8760,,2,,126.9293966,37.48579261
MA010120220805458662,스피어실내테니스,,R1,예술·스포츠,R103,스포츠 서비스,R10312,테니스장,R91139,그 외 기타 스포츠시설 운영업,11,서울특별시,11560,영등포구,11560560,당산2동,1156011600,당산동6가,1.15601E+18,1,대지,342,,서울특별시 영등포구 당산동6가 342,1.15604E+11,서울특별시 영등포구 선유로52길,11,,1.15601E+24,석천,서울특별시 영등포구 선유로52길 11,150810,7222,,,,126.8996014,37.5358962
MA010120220805459232,제이에이치JH브라보노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11230,동대문구,11230610,답십리2동,1123010500,답십리동,1.12301E+18,1,대지,70,19,서울특별시 동대문구 답십리동 70-19,1.12303E+11,서울특별시 동대문구 전농로,96,1,1.12301E+24,,서울특별시 동대문구 전농로 96-1,130883,2538,,1,,127.0577857,37.57354952
MA010120220805462458,빵빵스크린골프,,R1,예술·스포츠,R103,스포츠 서비스,R10311,골프 연습장,R91136,골프 연습장 운영업,11,서울특별시,11650,서초구,11650580,반포3동,1165010600,잠원동,1.16501E+18,1,대지,71,5,서울특별시 서초구 잠원동 71-5,1.16504E+11,서울특별시 서초구 신반포로23길,78,9,1.16501E+24,수푸레하우스,서울특별시 서초구 신반포로23길 78-9,137909,6510,,1,,127.0056377,37.51171543
MA010120220805460916,제이지지아정안무창작연구소,,R1,예술·스포츠,R103,스포츠 서비스,R10314,기타 스포츠시설 운영업,R91139,그 외 기타 스포츠시설 운영업,11,서울특별시,11680,강남구,11680565,청담동,1168010400,청담동,1.16801E+18,1,대지,112,8,서울특별시 강남구 청담동 112-8,1.16804E+11,서울특별시 강남구 도산대로83길,46,1,1.16801E+24,고경빌,서울특별시 강남구 도산대로83길 46-1,135955,6011,,3,,127.0491806,37.52732881
MA010120220805463716,락휴코인노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11110,종로구,11110530,사직동,1111010600,통의동,1.11101E+18,1,대지,66,,서울특별시 종로구 통의동 66,1.11103E+11,서울특별시 종로구 자하문로,18,1,1.11101E+24,,서울특별시 종로구 자하문로 18-1,110054,3044,,3,,126.9723126,37.57781011
MA010120220805466058,염창역점스포애니케이디스포츠,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11470,양천구,11470520,목2동,1147010200,목동,1.14701E+18,1,대지,507,2,서울특별시 양천구 목동 507-2,1.14703E+11,서울특별시 양천구 목동중앙북로,73,,1.14701E+24,덕수프라자,서울특별시 양천구 목동중앙북로 73,158807,7947,,5,,126.8714889,37.54683078
MA010120220805466131,스포애니케이디스포츠,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11545,금천구,11545710,시흥5동,1154510300,시흥동,1.15451E+18,1,대지,912,20,서울특별시 금천구 시흥동 912-20,1.15453E+11,서울특별시 금천구 금하로,720,,1.15451E+24,에벤에셀프라자,서울특별시 금천구 금하로 720,153859,8644,,4,,126.9094667,37.4504333
MA010120220805465387,휘트니스W,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11320,도봉구,11320511,창1동,1132010700,창동,1.13201E+18,1,대지,651,36,서울특별시 도봉구 창동 651-36,1.13204E+11,서울특별시 도봉구 도봉로110길,65,,1.13201E+24,청마빌딩,서울특별시 도봉구 도봉로110길 65,132925,1455,,,,127.0371148,37.64641195
MA010120220805467532,오투피씨방,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,11680565,청담동,1168010400,청담동,1.16801E+18,1,대지,76,8,서울특별시 강남구 청담동 76-8,1.16804E+11,서울특별시 강남구 학동로81길,5,,1.16801E+24,,서울특별시 강남구 학동로81길 5,135953,6074,,지,,127.0507523,37.51936713
MA010120220805469734,썸머타임노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11560,영등포구,11560535,영등포동,1156010400,영등포동3가,1.15601E+18,1,대지,3,12,서울특별시 영등포구 영등포동3가 3-12,1.15604E+11,서울특별시 영등포구 영중로10길,23,,1.15601E+24,,서울특별시 영등포구 영중로10길 23,150030,7303,,지,,126.9080752,37.51889111
MA010120220805472318,당구나라,,R1,예술·스포츠,R103,스포츠 서비스,R10310,당구장,R91135,당구장 운영업,11,서울특별시,11380,은평구,11380580,응암1동,1138010700,응암동,1.13801E+18,1,대지,104,40,서울특별시 은평구 응암동 104-40,1.13803E+11,서울특별시 은평구 응암로,296,,1.13801E+24,,서울특별시 은평구 응암로 296,122908,3464,,5,,126.9206928,37.59783893
MA010120220805472363,블럭팡팡,,R1,예술·스포츠,R103,스포츠 서비스,R10314,기타 스포츠시설 운영업,R91139,그 외 기타 스포츠시설 운영업,11,서울특별시,11260,중랑구,11260610,중화2동,1126010300,중화동,1.12601E+18,1,대지,304,38,서울특별시 중랑구 중화동 304-38,1.12603E+11,서울특별시 중랑구 중랑역로,76,,1.12601E+24,세원빌딩,서울특별시 중랑구 중랑역로 76,131881,2102,,4,,127.0782422,37.60018373
MA010120220805472283,수골프앤짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11320,도봉구,11320680,쌍문3동,1132010500,쌍문동,1.13201E+18,1,대지,103,152,서울특별시 도봉구 쌍문동 103-152,1.13203E+11,서울특별시 도봉구 우이천로,298,,1.13201E+24,,서울특별시 도봉구 우이천로 298,132864,1452,,3,,127.0294132,37.64435755
MA010120220805470629,모이락노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11500,강서구,11500535,등촌3동,1150010200,등촌동,1.15001E+18,1,대지,674,1,서울특별시 강서구 등촌동 674-1,1.15003E+11,서울특별시 강서구 강서로,378,,1.15001E+24,,서울특별시 강서구 강서로 378,157930,7591,,2,,126.8388293,37.5592457
MA010120220805474323,메트로PC,,R1,예술·스포츠,R104,유원지·오락,R10499,기타 오락관련 서비스업,R91299,그 외 기타 분류 안된 오락관련 서비스업,11,서울특별시,11740,강동구,11740580,암사2동,1174010700,암사동,1.17401E+18,1,대지,502,4,서울특별시 강동구 암사동 502-4,1.17404E+11,서울특별시 강동구 상암로3길,8,,1.17401E+24,암사동정웅빌딩,서울특별시 강동구 상암로3길 8,134877,5241,,2,,127.1268473,37.55080636
MA010120220805473219,퍼니팩토리,,R1,예술·스포츠,R104,유원지·오락,R10405,기타 오락장,R91229,기타 오락장 운영업,11,서울특별시,11500,강서구,11500591,화곡6동,1150010300,화곡동,1.15001E+18,1,대지,1117,2,서울특별시 강서구 화곡동 1117-2,1.15004E+11,서울특별시 강서구 공항대로46길,82,,1.15001E+24,,서울특별시 강서구 공항대로46길 82,157928,7658,,,,126.8509728,37.55267885
MA010120220805475819,모두다,,R1,예술·스포츠,R104,유원지·오락,R10499,기타 오락관련 서비스업,R91299,그 외 기타 분류 안된 오락관련 서비스업,11,서울특별시,11440,마포구,11440660,서교동,1144012100,동교동,1.14401E+18,1,대지,200,29,서울특별시 마포구 동교동 200-29,1.14403E+11,서울특별시 마포구 동교로,193,,1.14401E+24,동진빌딩,서울특별시 마포구 동교로 193,121819,3993,,7,,126.9225172,37.55768744
MA010120220805477707,4TENPC,,R1,예술·스포츠,R104,유원지·오락,R10406,PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11530,구로구,11530760,개봉3동,1153010700,개봉동,1.15301E+18,1,대지,357,22,서울특별시 구로구 개봉동 357-22,1.15304E+11,서울특별시 구로구 개봉로3길,40,,1.15301E+24,,서울특별시 구로구 개봉로3길 40,152815,8351,,2,,126.8540241,37.48640106
MA010120220805480125,이,,R1,예술·스포츠,R103,스포츠 서비스,R10312,테니스장,R91139,그 외 기타 스포츠시설 운영업,11,서울특별시,11710,송파구,11710570,오금동,1171011200,오금동,1.17101E+18,1,대지,10,2,서울특별시 송파구 오금동 10-2,1.17104E+11,서울특별시 송파구 위례성대로22길,16,5,1.17101E+24,경란빌딩,서울특별시 송파구 위례성대로22길 16-5,138855,5653,,,,127.1302437,37.50880612
MA010120220805480983,W당구클럽,,R1,예술·스포츠,R103,스포츠 서비스,R10310,당구장,R91135,당구장 운영업,11,서울특별시,11110,종로구,11110615,종로1.2.3.4가동,1111015500,관수동,1.11102E+18,1,대지,130,1,서울특별시 종로구 관수동 130-1,1.11103E+11,서울특별시 종로구 수표로,86,1,1.11102E+24,,서울특별시 종로구 수표로 86-1,110420,3192,,2,,126.9898353,37.56878876
MA010120220805480988,3D필드로,,R1,예술·스포츠,R103,스포츠 서비스,R10311,골프 연습장,R91136,골프 연습장 운영업,11,서울특별시,11470,양천구,11470560,신월1동,1147010300,신월동,1.14701E+18,1,대지,235,7,서울특별시 양천구 신월동 235-7,1.14703E+11,서울특별시 양천구 월정로,101,,1.14701E+24,신목동샤르망오피스텔,서울특별시 양천구 월정로 101,158831,7925,,2,,126.8389789,37.52844082
MA010120220805481488,사랑노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11530,구로구,11530750,개봉2동,1153010700,개봉동,1.15301E+18,1,대지,403,51,서울특별시 구로구 개봉동 403-51,1.15303E+11,서울특별시 구로구 개봉로,67,,1.15301E+24,,서울특별시 구로구 개봉로 67,152092,8337,,지,,126.8556276,37.49173276
MA010120220805483928,스타당구클럽,,R1,예술·스포츠,R103,스포츠 서비스,R10310,당구장,R91135,당구장 운영업,11,서울특별시,11200,성동구,11200670,성수2가1동,1120011500,성수동2가,1.12001E+18,1,대지,561,1,서울특별시 성동구 성수동2가 561-1,1.12004E+11,서울특별시 성동구 성덕정길,106,,1.12001E+24,국민은행,서울특별시 성동구 성덕정길 106,133828,4776,,1,,127.0550869,37.53715262
MA010120220805488332,포커스,,R1,예술·스포츠,R103,스포츠 서비스,R10310,당구장,R91135,당구장 운영업,11,서울특별시,11680,강남구,11680670,개포2동,1168010300,개포동,1.16801E+18,1,대지,186,9,서울특별시 강남구 개포동 186-9,1.16804E+11,서울특별시 강남구 개포로82길,9,15,1.16801E+24,,서울특별시 강남구 개포로82길 9-15,135994,6329,,1,,127.0682347,37.48896952
MA010120220805488432,이웃집,,R1,예술·스포츠,R104,유원지·오락,R10410,복권 발행/판매업,R91241,복권 발행 및 판매업,11,서울특별시,11380,은평구,11380600,응암3동,1138010700,응암동,1.13801E+18,1,대지,721,14,서울특별시 은평구 응암동 721-14,1.13804E+11,서울특별시 은평구 응암로12길,16,,1.13801E+24,,서울특별시 은평구 응암로12길 16,122932,3480,,1,,126.918384,37.58757305
MA010120220805487754,핑,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11710,송파구,11710532,거여2동,1171011300,거여동,1.17101E+18,1,대지,35,12,서울특별시 송파구 거여동 35-12,1.17104E+11,서울특별시 송파구 거마로2길,30,1,1.17101E+24,,서울특별시 송파구 거마로2길 30-1,138814,5768,,,,127.1480321,37.49321222
MA010120220805486784,씨앙스유,,R1,예술·스포츠,R104,유원지·오락,R10499,기타 오락관련 서비스업,R91299,그 외 기타 분류 안된 오락관련 서비스업,11,서울특별시,11590,동작구,11590530,상도1동,1159010300,상도1동,1.15901E+18,1,대지,328,18,서울특별시 동작구 상도1동 328-18,1.15904E+11,서울특별시 동작구 상도로47길,60,,1.15901E+24,대영테크빌,서울특별시 동작구 상도로47길 60,156834,6970,,4,,126.9522046,37.50190063
MA010120220805487630,대왕노래궁,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11740,강동구,11740610,천호2동,1174010900,천호동,1.17401E+18,1,대지,416,5,서울특별시 강동구 천호동 416-5,1.17404E+11,서울특별시 강동구 구천면로24길,11,,1.17401E+24,,서울특별시 강동구 구천면로24길 11,134872,5329,,지,,127.126168,37.54016889
MA010120220805490443,유니크바디,,R1,예술·스포츠,R103,스포츠 서비스,R10314,기타 스포츠시설 운영업,R91139,그 외 기타 스포츠시설 운영업,11,서울특별시,11650,서초구,11650580,반포3동,1165010600,잠원동,1.16501E+18,1,대지,73,,서울특별시 서초구 잠원동 73,1.16504E+11,서울특별시 서초구 신반포로23길,41,,1.16501E+24,신반포2지구아파트,서울특별시 서초구 신반포로23길 41,137797,6509,,4,,127.0044509,37.51165137
MA010120220805490384,워너비짐,,R1,예술·스포츠,R103,스포츠 서비스,R10307,헬스장,R91132,체력 단련시설 운영업,11,서울특별시,11530,구로구,11530740,개봉1동,1153010700,개봉동,1.15301E+18,1,대지,108,16,서울특별시 구로구 개봉동 108-16,1.15304E+11,서울특별시 구로구 고척로27길,107,,1.15301E+24,,서울특별시 구로구 고척로27길 107,152804,8243,,3,,126.8451548,37.50650703
MA010120220805492853,오케이노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,R91223,노래 연습장 운영업,11,서울특별시,11260,중랑구,11260590,상봉2동,1126010200,상봉동,1.12601E+18,1,대지,102,59,서울특별시 중랑구 상봉동 102-59,1.12603E+11,서울특별시 중랑구 면목로,484,,1.12601E+24,,서울특별시 중랑구 면목로 484,131859,2148,,2,,127.0860613,37.59514463
MA010120220805492189,똥개네보드카페,,R1,예술·스포츠,R104,유원지·오락,R10405,기타 오락장,R91229,기타 오락장 운영업,11,서울특별시,11500,강서구,11500550,화곡2동,1150010300,화곡동,1.15001E+18,1,대지,844,4,서울특별시 강서구 화곡동 844-4,1.15002E+11,서울특별시 강서구 국회대로,201,,1.15001E+24,정순빌딩,서울특별시 강서구 국회대로 201,157904,7787,,2,,126.8572826,37.52930414
