상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220805433645,매머드커피외대,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230740,이문1동,1123011000,이문동,1.12301E+18,1,대지,264,223,서울특별시 동대문구 이문동 264-223,1.12304E+11,서울특별시 동대문구 천장산로7길,16,,1.12301E+24,,서울특별시 동대문구 천장산로7길 16,130829,2449,,1,,127.0569616,37.59849285
MA010120220805439208,러슬,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,612,10,서울특별시 광진구 구의동 612-10,1.12154E+11,서울특별시 광진구 자양로37길,63,,1.12151E+24,CEMIU,서울특별시 광진구 자양로37길 63,143833,4993,,3,,127.0855434,37.54860149
MA010120220805446012,알베르금호,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200620,금호4가동,1120011200,금호동4가,1.12001E+18,1,대지,173,9,서울특별시 성동구 금호동4가 173-9,1.12004E+11,서울특별시 성동구 금호로3길,14,,1.12001E+24,금호동교회,서울특별시 성동구 금호로3길 14,133808,4737,,,,127.0243875,37.54767051
MA010120220805445839,에딕티건대,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,47,1,서울특별시 광진구 화양동 47-1,1.12154E+11,서울특별시 광진구 아차산로29길,41,,1.12151E+24,,서울특별시 광진구 아차산로29길 41,143917,5018,,1,,127.0688788,37.54272255
MA010120220805448057,페르비타,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1.12301E+18,1,대지,310,4,서울특별시 동대문구 장안동 310-4,1.12303E+11,서울특별시 동대문구 장한로,158,,1.12301E+24,대흥빌딩,서울특별시 동대문구 장한로 158,130839,2523,,1,,127.0721753,37.57438433
MA010120220805453894,프롬하츠커피신설역점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230536,용신동,1123010100,신설동,1.12301E+18,1,대지,89,79,서울특별시 동대문구 신설동 89-79,1.12303E+11,서울특별시 동대문구 왕산로,25,,1.12301E+24,,서울특별시 동대문구 왕산로 25,130810,2580,,1,,127.0261131,37.57681556
MA010120220805452742,베로아로스터리망우점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11260,중랑구,11260655,망우본동,1126010500,망우동,1.12601E+18,1,대지,202,1,서울특별시 중랑구 망우동 202-1,1.12603E+11,서울특별시 중랑구 망우로,464,,1.12601E+24,,서울특별시 중랑구 망우로 464,131802,2177,,1,,127.1036661,37.60019935
MA010120220805455945,인디고플레이스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,29,22,서울특별시 광진구 화양동 29-22,1.12153E+11,서울특별시 광진구 능동로,154,,1.12151E+24,,서울특별시 광진구 능동로 154,143916,5021,,,,127.0730884,37.54454876
MA010120220805455154,카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230720,휘경1동,1123010900,휘경동,1.12301E+18,1,대지,150,25,서울특별시 동대문구 휘경동 150-25,1.12304E+11,서울특별시 동대문구 휘경로19길,11,,1.12301E+24,,서울특별시 동대문구 휘경로19길 11,130875,2428,,,,127.0649643,37.5951686
MA010120220805463482,카페리빈갤러리아포레점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200650,성수1가1동,1120011400,성수동1가,1.12001E+18,1,대지,685,696,서울특별시 성동구 성수동1가 685-696,1.12004E+11,서울특별시 성동구 서울숲2길,32,14,1.12001E+24,갤러리아포레,서울특별시 성동구 서울숲2길 32-14,133923,4769,,1,,127.0428934,37.54566846
MA010120220805463330,커피베이행당점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200560,행당1동,1120010700,행당동,1.12001E+18,1,대지,140,,서울특별시 성동구 행당동 140,1.12004E+11,서울특별시 성동구 고산자로6길,40,,1.12001E+24,행당동레몬프라자,서울특별시 성동구 고산자로6길 40,133865,4745,,1,,127.0354558,37.55816854
MA010120220805467476,후식,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11260,중랑구,11260655,망우본동,1126010500,망우동,1.12601E+18,1,대지,495,,서울특별시 중랑구 망우동 495,1.12604E+11,서울특별시 중랑구 용마산로115길,109,,1.12601E+24,한일써너스빌리젠시2단지,서울특별시 중랑구 용마산로115길 109,131809,2163,,,,127.0941414,37.59744152
MA010120220805471432,매머드익스프레스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11260,중랑구,11260590,상봉2동,1126010200,상봉동,1.12601E+18,1,대지,81,5,서울특별시 중랑구 상봉동 81-5,1.12603E+11,서울특별시 중랑구 망우로,346,,1.12601E+24,한일써너스빌,서울특별시 중랑구 망우로 346,131778,2150,,1,,127.0913555,37.59744713
MA010120220805470816,비바체,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,200,19,서울특별시 광진구 구의동 200-19,1.12154E+11,서울특별시 광진구 광나루로52길,11,,1.12151E+24,,서울특별시 광진구 광나루로52길 11,143821,5034,,1,,127.0947895,37.54110389
MA010120220805476328,레스티오도서관점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,1,,서울특별시 광진구 화양동 1,1.12153E+11,서울특별시 광진구 능동로,120,,1.12151E+24,건국대학교,서울특별시 광진구 능동로 120,143914,5029,,3,,127.0746953,37.53905594
MA010120220805475850,카페그린,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200535,왕십리도선동,1120010200,하왕십리동,1.12001E+18,1,대지,1070,,서울특별시 성동구 하왕십리동 1070,1.12003E+11,서울특별시 성동구 왕십리로,410,,1.12001E+24,센트라스,서울특별시 성동구 왕십리로 410,133020,4701,,1,,127.0240621,37.56654474
MA010120220805478457,이디야뚝섬유원지역점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215847,자양4동,1121510500,자양동,1.12151E+18,1,대지,65,1,서울특별시 광진구 자양동 65-1,1.12153E+11,서울특별시 광진구 능동로,21,,1.12151E+24,,서울특별시 광진구 능동로 21,143845,5085,,1,,127.0672278,37.53354582
MA010120220805478529,스멜비,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200520,왕십리2동,1120010200,하왕십리동,1.12001E+18,1,대지,989,25,서울특별시 성동구 하왕십리동 989-25,1.12004E+11,서울특별시 성동구 무학봉15다길,4,,1.12001E+24,,서울특별시 성동구 무학봉15다길 4,133858,4710,,1,,127.0305353,37.5623091
MA010120220805482139,로프커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,464,2,서울특별시 광진구 군자동 464-2,1.12153E+11,서울특별시 광진구 동일로,304,,1.12151E+24,광산빌딩,서울특별시 광진구 동일로 304,143838,4994,,1,,127.073462,37.55824766
MA010120220805482368,카페메이,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11260,중랑구,11260610,중화2동,1126010300,중화동,1.12601E+18,1,대지,307,68,서울특별시 중랑구 중화동 307-68,1.12603E+11,서울특별시 중랑구 동일로,833,8,1.12601E+24,,서울특별시 중랑구 동일로 833-8,131881,2014,,1,,127.0782179,37.60490501
MA010120220805483120,현커피숍,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11260,중랑구,11260570,면목7동,1126010100,면목동,1.12601E+18,1,대지,523,10,서울특별시 중랑구 면목동 523-10,1.12603E+11,서울특별시 중랑구 사가정로,429,,1.12601E+24,,서울특별시 중랑구 사가정로 429,131833,2214,,,,127.0923291,37.58069517
MA010120220805482897,장수카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,65,3,서울특별시 광진구 군자동 65-3,1.12153E+11,서울특별시 광진구 군자로,140,,1.12151E+24,,서울특별시 광진구 군자로 140,143837,4998,,1,,127.0749954,37.55414188
MA010120220805485518,어치브먼트,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230730,휘경2동,1123010900,휘경동,1.12301E+18,1,대지,294,163,서울특별시 동대문구 휘경동 294-163,1.12304E+11,서울특별시 동대문구 망우로18다길,19,,1.12301E+24,,서울특별시 동대문구 망우로18다길 19,130878,2498,,1,,127.060884,37.58645015
MA010120220805491881,소적두,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200660,성수1가2동,1120011400,성수동1가,1.12001E+18,1,대지,13,316,서울특별시 성동구 성수동1가 13-316,1.12004E+11,서울특별시 성동구 상원6길,8,,1.12001E+24,,서울특별시 성동구 상원6길 8,133822,4790,,,,127.0490464,37.54859252
MA010120220805491379,카페메이,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200690,성수2가3동,1120011500,성수동2가,1.12001E+18,1,대지,299,155,서울특별시 성동구 성수동2가 299-155,1.12004E+11,서울특별시 성동구 성수일로12길,19,1,1.12001E+24,,서울특별시 성동구 성수일로12길 19-1,133833,4792,,1,,127.0534169,37.5484204
MA010120220805498380,카페시카고,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230730,휘경2동,1123010900,휘경동,1.12301E+18,1,대지,286,1,서울특별시 동대문구 휘경동 286-1,1.12304E+11,서울특별시 동대문구 망우로18가길,3,,1.12301E+24,휘경동근생주택,서울특별시 동대문구 망우로18가길 3,130878,2499,,1,,127.0624333,37.58930976
MA010120220805502965,에그허그,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,245,7,서울특별시 광진구 광장동 245-7,1.12154E+11,서울특별시 광진구 천호대로143길,8,5,1.12151E+24,,서울특별시 광진구 천호대로143길 8-5,143805,4968,,1,,127.1032625,37.54604324
MA010120220805506128,그린랩,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200660,성수1가2동,1120011400,성수동1가,1.12001E+18,1,대지,685,450,서울특별시 성동구 성수동1가 685-450,1.12004E+11,서울특별시 성동구 서울숲2길,18,11,1.12001E+24,,서울특별시 성동구 서울숲2길 18-11,133825,4768,,,,127.0405585,37.5468389
MA010120220805510998,빽다방화양,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200690,성수2가3동,1120011500,성수동2가,1.12001E+18,1,대지,281,16,서울특별시 성동구 성수동2가 281-16,1.12004E+11,서울특별시 성동구 아차산로17길,57,,1.12001E+24,일신건영휴먼테코,서울특별시 성동구 아차산로17길 57,133832,4799,,1,,127.0657078,37.54745505
MA010120220805519291,달콤,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230545,제기동,1123010300,제기동,1.12301E+18,1,대지,181,1,서울특별시 동대문구 제기동 181-1,1.12303E+11,서울특별시 동대문구 약령시로,27,,1.12301E+24,,서울특별시 동대문구 약령시로 27,130861,2477,,1,,127.0329751,37.58283688
MA010120220805518931,온더코너,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,44,1,서울특별시 광진구 화양동 44-1,1.12154E+11,서울특별시 광진구 아차산로21길,44,,1.12151E+24,,서울특별시 광진구 아차산로21길 44,143917,5020,,1,,127.0659119,37.5437984
MA010120220805521651,소소라떼,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11260,중랑구,11260660,망우3동,1126010500,망우동,1.12601E+18,1,대지,531,27,서울특별시 중랑구 망우동 531-27,1.12604E+11,서울특별시 중랑구 봉우재로70길,91,,1.12601E+24,,서울특별시 중랑구 봉우재로70길 91,131807,2175,,1,,127.0972361,37.59155437
MA010120220805524815,모먼트,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11260,중랑구,11260590,상봉2동,1126010200,상봉동,1.12601E+18,1,대지,113,2,서울특별시 중랑구 상봉동 113-2,1.12603E+11,서울특별시 중랑구 면목로,485,,1.12601E+24,,서울특별시 중랑구 면목로 485,131860,2137,,1,,127.0855849,37.59520402
MA010120220805528350,유끼노하나,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1.12301E+18,1,대지,312,9,서울특별시 동대문구 장안동 312-9,1.12304E+11,서울특별시 동대문구 장한로36길,10,,1.12301E+24,,서울특별시 동대문구 장한로36길 10,130839,2522,,1,,127.0728056,37.5774168
MA010120220805528017,더바른차담소,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11260,중랑구,11260540,면목4동,1126010100,면목동,1.12601E+18,1,대지,718,2,서울특별시 중랑구 면목동 718-2,1.12603E+11,서울특별시 중랑구 동일로,467,,1.12601E+24,디자인빌딩,서울특별시 중랑구 동일로 467,131835,2248,,1,,127.0798331,37.5721466
MA010120220805529302,메가엠지씨커피배봉,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1.12301E+18,1,대지,111,8,서울특별시 동대문구 장안동 111-8,1.12303E+11,서울특별시 동대문구 한천로,189,,1.12301E+24,,서울특별시 동대문구 한천로 189,130836,2534,,1,,127.0678627,37.57796355
MA010120220805532569,카페줌마,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11260,중랑구,11260600,중화1동,1126010300,중화동,1.12601E+18,1,대지,287,7,서울특별시 중랑구 중화동 287-7,1.12603E+11,서울특별시 중랑구 동일로,790,,1.12601E+24,,서울특별시 중랑구 동일로 790,131876,2088,,1,,127.0798171,37.60103399
MA010120220805536391,조해산업디앤엠,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200590,금호1가동,1120010900,금호동1가,1.12001E+18,1,대지,128,1,서울특별시 성동구 금호동1가 128-1,1.12003E+11,서울특별시 성동구 행당로,35,,1.12001E+24,금복빌딩,서울특별시 성동구 행당로 35,133800,4721,,4,,127.0234656,37.55588044
MA010120220805542649,커피온리팔공티,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200690,성수2가3동,1120011500,성수동2가,1.12001E+18,1,대지,315,31,서울특별시 성동구 성수동2가 315-31,1.12004E+11,서울특별시 성동구 연무장7길,8,1,1.12001E+24,,서울특별시 성동구 연무장7길 8-1,133835,4782,,1,,127.0546233,37.5434022
MA010120220805541103,카페브로딩,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11260,중랑구,11260565,면목본동,1126010100,면목동,1.12601E+18,1,대지,89,7,서울특별시 중랑구 면목동 89-7,1.12603E+11,서울특별시 중랑구 상봉로,89,,1.12601E+24,진현빌딩,서울특별시 중랑구 상봉로 89,131817,2156,,1,,127.0929853,37.59379242
MA010120220805540995,메가엠지씨커피금호역점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200620,금호4가동,1120011200,금호동4가,1.12001E+18,1,대지,1202,,서울특별시 성동구 금호동4가 1202,1.12004E+11,서울특별시 성동구 장터길,30,,1.12001E+24,,서울특별시 성동구 장터길 30,133809,4725,,1,,127.0191298,37.5481856
MA010120220805609312,힐,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,596,1,서울특별시 광진구 구의동 596-1,1.12154E+11,서울특별시 광진구 뚝섬로66길,7,,1.12151E+24,힐하우스,서울특별시 광진구 뚝섬로66길 7,143831,5115,,,,127.0903086,37.53363577
MA010120220805642421,줄리앤몰리,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215820,자양1동,1121510500,자양동,1.12151E+18,1,대지,630,42,서울특별시 광진구 자양동 630-42,1.12154E+11,서울특별시 광진구 뚝섬로59길,67,,1.12151E+24,,서울특별시 광진구 뚝섬로59길 67,143867,5058,,1,,127.0830639,37.5348322
MA010120220805636804,커피주는이불,,I2,음식,I212,비알코올 ,I21201,카페,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11260,중랑구,11260660,망우3동,1126010500,망우동,1.12601E+18,1,대지,408,16,서울특별시 중랑구 망우동 408-16,1.12603E+11,서울특별시 중랑구 용마공원로,22,,1.12601E+24,,서울특별시 중랑구 용마공원로 22,131801,2182,,1,,127.1012528,37.59370248
MA010120220805686588,공근이,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200660,성수1가2동,1120011400,성수동1가,1.12001E+18,1,대지,13,145,서울특별시 성동구 성수동1가 13-145,1.12004E+11,서울특별시 성동구 상원길,48,1,1.12001E+24,,서울특별시 성동구 상원길 48-1,133822,4790,,2,,127.0484958,37.54828173
MA010120220805681573,토끼를따라간앨리스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11260,중랑구,11260600,중화1동,1126010300,중화동,1.12601E+18,1,대지,291,1,서울특별시 중랑구 중화동 291-1,1.12604E+11,서울특별시 중랑구 동일로130길,50,,1.12601E+24,,서울특별시 중랑구 동일로130길 50,131877,2094,,1,,127.0826846,37.59993001
MA010120220805682520,선주카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215840,자양3동,1121510500,자양동,1.12151E+18,1,대지,126,1,서울특별시 광진구 자양동 126-1,1.12153E+11,서울특별시 광진구 강변북로,2230,,1.12151E+24,아리랑하우스,서울특별시 광진구 강변북로 2230,143193,5097,,,,127.0678009,37.52840533
MA010120220805691951,커피에반하다강변역점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,631,1,서울특별시 광진구 구의동 631-1,1.12154E+11,서울특별시 광진구 광나루로56길,29,,1.12151E+24,현대프라임아파트,서울특별시 광진구 광나루로56길 29,143761,5119,,1,,127.0965143,37.53695423
MA010120220805804842,커피에반하다,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230650,장안1동,1123010600,장안동,1.12301E+18,1,대지,580,,서울특별시 동대문구 장안동 580,1.12303E+11,서울특별시 동대문구 한천로,42,,1.12301E+24,위더스빌,서울특별시 동대문구 한천로 42,130101,2631,,1,,127.0617076,37.56593988
MA010120220805803862,로우키,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200650,성수1가1동,1120011400,성수동1가,1.12001E+18,1,대지,22,8,서울특별시 성동구 성수동1가 22-8,1.12004E+11,서울특별시 성동구 뚝섬로1나길,5,,1.12001E+24,헤이그라운드(HEYGROUND),서울특별시 성동구 뚝섬로1나길 5,133819,4779,,1,,127.0477635,37.54446439
MA010120220805837988,카페순이,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200720,송정동,1120011800,송정동,1.12001E+18,1,대지,71,12,서울특별시 성동구 송정동 71-12,1.12004E+11,서울특별시 성동구 광나루로11길,51,,1.12001E+24,가람빌,서울특별시 성동구 광나루로11길 51,133836,4801,,1,,127.0683545,37.55211637
MA010120220805830074,오크라,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230710,회기동,1123010800,회기동,1.12301E+18,1,대지,20,2,서울특별시 동대문구 회기동 20-2,1.12304E+11,서울특별시 동대문구 회기로21길,26,,1.12301E+24,,서울특별시 동대문구 회기로21길 26,130872,2453,,2,,127.0533896,37.59261649
MA010120220805854992,빽다방망우역,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11260,중랑구,11260655,망우본동,1126010500,망우동,1.12601E+18,1,대지,479,,서울특별시 중랑구 망우동 479,1.12604E+11,서울특별시 중랑구 용마산로115길,127,,1.12601E+24,한일써너스빌리젠시1단지,서울특별시 중랑구 용마산로115길 127,131231,2163,,1,,127.0936535,37.59751886
MA010120220805843613,더리터,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200690,성수2가3동,1120011500,성수동2가,1.12001E+18,1,대지,289,26,서울특별시 성동구 성수동2가 289-26,1.12004E+11,서울특별시 성동구 아차산로7길,9,2,1.12001E+24,,서울특별시 성동구 아차산로7길 9-2,133834,4793,,1,,127.0543624,37.54613931
MA010120220805840363,스프링그린커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200660,성수1가2동,1120011400,성수동1가,1.12001E+18,1,대지,8,28,서울특별시 성동구 성수동1가 8-28,1.12004E+11,서울특별시 성동구 왕십리로4길,26,14,1.12001E+24,,서울특별시 성동구 왕십리로4길 26-14,133822,4778,,1,,127.0468392,37.54684471
MA010120220805860540,이디야커피건대스타시티,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215840,자양3동,1121510500,자양동,1.12151E+18,1,대지,227,342,서울특별시 광진구 자양동 227-342,1.12153E+11,서울특별시 광진구 능동로,92,,1.12151E+24,롯데백화점,서울특별시 광진구 능동로 92,143854,5065,,2,,127.0711996,37.53899245
MA010120220805860968,우지커피동원,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11260,중랑구,11260660,망우3동,1126010500,망우동,1.12601E+18,1,대지,525,5,서울특별시 중랑구 망우동 525-5,1.12603E+11,서울특별시 중랑구 겸재로,237,,1.12601E+24,,서울특별시 중랑구 겸재로 237,131807,2175,,,,127.0939254,37.59004228
MA010120220805889239,커피에반하다,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230536,용신동,1123010200,용두동,1.12301E+18,1,대지,233,23,서울특별시 동대문구 용두동 233-23,1.12303E+11,서울특별시 동대문구 왕산로,45,,1.12301E+24,KYTOWER,서울특별시 동대문구 왕산로 45,130823,2579,,1,,127.0283243,37.57741045
MA010120220805899310,Sit,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200645,옥수동,1120011300,옥수동,1.12001E+18,1,대지,322,3,서울특별시 성동구 옥수동 322-3,1.12003E+11,서울특별시 성동구 독서당로,230,,1.12001E+24,,서울특별시 성동구 독서당로 230,133840,4735,,4,,127.0160916,37.54427681
MA010120220805899732,안녕가비,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,172,74,서울특별시 광진구 중곡동 172-74,1.12154E+11,서울특별시 광진구 능동로53길,41,,1.12151E+24,,서울특별시 광진구 능동로53길 41,143900,4908,,1,,127.0821946,37.56697495
MA010120220805896836,카페미뇽,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,9,90,서울특별시 광진구 화양동 9-90,1.12154E+11,서울특별시 광진구 아차산로29길,12,,1.12151E+24,,서울특별시 광진구 아차산로29길 12,143914,5018,,1,,127.0684197,37.54142141
MA010120220805927461,꽃다방,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11215,광진구,11215847,자양4동,1121510500,자양동,1.12151E+18,1,대지,547,64,서울특별시 광진구 자양동 547-64,1.12154E+11,서울특별시 광진구 뚝섬로31길,43,,1.12151E+24,조양어린이집,서울특별시 광진구 뚝섬로31길 43,143877,5075,,1,,127.0681966,37.53752711
MA010120220805961658,이오커피로스터스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200650,성수1가1동,1120011400,성수동1가,1.12001E+18,1,대지,656,570,서울특별시 성동구 성수동1가 656-570,1.12004E+11,서울특별시 성동구 뚝섬로1가길,27,,1.12001E+24,K&Y빌딩,서울특별시 성동구 뚝섬로1가길 27,133821,4779,,1,,127.047784,37.54195963
MA010120220805953344,뜨리에이치,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200650,성수1가1동,1120011400,성수동1가,1.12001E+18,1,대지,656,625,서울특별시 성동구 성수동1가 656-625,1.12004E+11,서울특별시 성동구 왕십리로4길,10,9,1.12001E+24,,서울특별시 성동구 왕십리로4길 10-9,133821,4778,,지,,127.0461409,37.54569474
MA010120220805994845,감성커피장안동,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1.12301E+18,1,대지,307,3,서울특별시 동대문구 장안동 307-3,1.12303E+11,서울특별시 동대문구 장한로,139,,1.12301E+24,,서울특별시 동대문구 장한로 139,130838,2530,,1,,127.0714127,37.57289161
MA010120220805996356,디저트보안관,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11230,동대문구,11230560,전농1동,1123010400,전농동,1.12301E+18,1,대지,129,40,서울특별시 동대문구 전농동 129-40,1.12303E+11,서울특별시 동대문구 서울시립대로,126,,1.12301E+24,,서울특별시 동대문구 서울시립대로 126,130021,2543,,1,,127.0522064,37.58144307
MA010120220805988502,오시요거트,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200660,성수1가2동,1120011400,성수동1가,1.12001E+18,1,대지,8,27,서울특별시 성동구 성수동1가 8-27,1.12004E+11,서울특별시 성동구 왕십리로4길,26,12,1.12001E+24,,서울특별시 성동구 왕십리로4길 26-12,133822,4778,,1,,127.046771,37.54687119
MA010120220805988418,이디야커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11200,성동구,11200520,왕십리2동,1120010200,하왕십리동,1.12001E+18,1,대지,946,5,서울특별시 성동구 하왕십리동 946-5,1.12004E+11,서울특별시 성동구 무학봉15길,27,,1.12001E+24,스튜디오MOM,서울특별시 성동구 무학봉15길 27,133857,4710,,1,,127.030155,37.5637026
