상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0101202210A0037544,영자's곱창,,I2,음식,I201,한식,I20109,곱창 전골/구이,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,169,21,서울특별시 광진구 중곡동 169-21,1.12153E+11,서울특별시 광진구 면목로,172,,1.12151E+24,,서울특별시 광진구 면목로 172,143900,4904,,1,,127.0828324,37.56850268
MA010120220805433802,썬더치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,149,6,서울특별시 광진구 군자동 149-6,1.12153E+11,서울특별시 광진구 군자로,127,,1.12151E+24,,서울특별시 광진구 군자로 127,143839,4999,,1,,127.073598,37.55366238
MA010120220805433025,메호르,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,11,1,서울특별시 광진구 화양동 11-1,1.12154E+11,서울특별시 광진구 능동로13길,15,,1.12151E+24,,서울특별시 광진구 능동로13길 15,143914,5016,,2,,127.0708923,37.54278346
MA010120220805449660,배떡,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,259,1,서울특별시 광진구 광장동 259-1,1.12153E+11,서울특별시 광진구 광장로,61,,1.12151E+24,금강빌딩,서울특별시 광진구 광장로 61,143806,4967,,1,,127.1039588,37.54743615
MA010120220805449171,설레임,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,8,51,서울특별시 광진구 화양동 8-51,1.12154E+11,서울특별시 광진구 아차산로31길,30,,1.12151E+24,,서울특별시 광진구 아차산로31길 30,143914,5017,,1,,127.0699372,37.54223531
MA010120220805450999,오사이초밥,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,1,16,서울특별시 광진구 화양동 1-16,1.12153E+11,서울특별시 광진구 군자로,14,,1.12151E+24,,서울특별시 광진구 군자로 14,143914,5010,,1,,127.0715027,37.54466245
MA010120220805455841,남수푸드,,I2,음식,I201,한식,I20111,횟집,I56114,한식 해산물 요리 전문점,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,66,82,서울특별시 광진구 구의동 66-82,1.12154E+11,서울특별시 광진구 광나루로37길,8,,1.12151E+24,,서울특별시 광진구 광나루로37길 8,143819,4977,,1,,127.0876546,37.54530195
MA010120220805463240,율's,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11230,동대문구,11230650,장안1동,1123010600,장안동,1.12301E+18,1,대지,349,17,서울특별시 동대문구 장안동 349-17,1.12304E+11,서울특별시 동대문구 답십리로72길,106,,1.12301E+24,,서울특별시 동대문구 답십리로72길 106,130841,2640,,1,,127.0722362,37.56764498
MA010120220805466025,열린밥상,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,79,8,서울특별시 광진구 구의동 79-8,1.12153E+11,서울특별시 광진구 자양로,247,,1.12151E+24,고광빌딩,서울특별시 광진구 자양로 247,143819,4993,,1,,127.0888248,37.54864488
MA010120220805471339,피스메이커광진화양점,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,113,1,서울특별시 광진구 화양동 113-1,1.12154E+11,서울특별시 광진구 능동로19길,35,,1.12151E+24,광진코지웰,서울특별시 광진구 능동로19길 35,143915,5009,,2,,127.071835,37.54706186
MA010120220805470670,에스씨푸드,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,33,40,서울특별시 광진구 화양동 33-40,1.12154E+11,서울특별시 광진구 능동로13길,69,,1.12151E+24,,서울특별시 광진구 능동로13길 69,143916,5015,,2,,127.0690464,37.54471519
MA010120220805474592,미각의발견,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,32,42,서울특별시 광진구 구의동 32-42,1.12154E+11,서울특별시 광진구 자양로50길,37,,1.12151E+24,,서울특별시 광진구 자양로50길 37,143817,4956,,1,,127.0943022,37.55239034
MA010120220805474163,신사동,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,565,1,서울특별시 광진구 중곡동 565-1,1.12153E+11,서울특별시 광진구 답십리로,372,,1.12151E+24,,서울특별시 광진구 답십리로 372,143909,4902,,1,,127.0818117,37.57142315
MA010120220805473734,산과바다,,I2,음식,I201,한식,I20111,횟집,I56114,한식 해산물 요리 전문점,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,26,16,서울특별시 광진구 구의동 26-16,1.12153E+11,서울특별시 광진구 자양로,322,,1.12151E+24,,서울특별시 광진구 자양로 322,143816,4956,,1,,127.0940347,37.55392008
MA010120220805475500,육회이야기화양점,,I2,음식,I201,한식,I20108,소고기 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,111,5,서울특별시 광진구 화양동 111-5,1.12153E+11,서울특별시 광진구 광나루로,380,,1.12151E+24,,서울특별시 광진구 광나루로 380,143915,5009,,1,,127.0718622,37.54761171
MA010120220805474593,온도계,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215770,중곡4동,1121510100,중곡동,1.12151E+18,1,대지,114,16,서울특별시 광진구 중곡동 114-16,1.12154E+11,서울특별시 광진구 자양로43길,60,,1.12151E+24,,서울특별시 광진구 자양로43길 60,143889,4953,,1,,127.0900929,37.55325002
MA010120220805484090,오케이,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11230,동대문구,11230650,장안1동,1123010600,장안동,1.12301E+18,1,대지,188,1,서울특별시 동대문구 장안동 188-1,1.12304E+11,서울특별시 동대문구 한천로18길,6,,1.12301E+24,,서울특별시 동대문구 한천로18길 6,130837,2627,,1,,127.0643291,37.56902425
MA010120220805485628,풍년상회,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215850,구의1동,1121510300,구의동,1.12151E+18,1,대지,257,15,서울특별시 광진구 구의동 257-15,1.12154E+11,서울특별시 광진구 아차산로53길,53,,1.12151E+24,,서울특별시 광진구 아차산로53길 53,143828,5043,,1,,127.0856082,37.53959147
MA010120220805491278,소백당,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11230,동대문구,11230650,장안1동,1123010600,장안동,1.12301E+18,1,대지,361,2,서울특별시 동대문구 장안동 361-2,1.12304E+11,서울특별시 동대문구 장한로14길,8,,1.12301E+24,,서울특별시 동대문구 장한로14길 8,130841,2643,,1,,127.0685294,37.5662462
MA010120220805500167,임창정의소주한잔,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,8,95,서울특별시 광진구 화양동 8-95,1.12154E+11,서울특별시 광진구 아차산로33길,21,,1.12151E+24,,서울특별시 광진구 아차산로33길 21,143914,5017,,,,127.0701751,37.54130009
MA010120220805499665,스타보틀,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,193,2,서울특별시 광진구 중곡동 193-2,1.12154E+11,서울특별시 광진구 긴고랑로9길,63,,1.12151E+24,,서울특별시 광진구 긴고랑로9길 63,143901,4908,,1,,127.082058,37.56611789
MA010120220805501736,브라운파스타,,I2,음식,I204,서양식,I20402,파스타/스테이크,I56123,서양식 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,24,11,서울특별시 광진구 화양동 24-11,1.12153E+11,서울특별시 광진구 동일로,158,,1.12151E+24,,서울특별시 광진구 동일로 158,143916,5013,,2,,127.066572,37.54621844
MA010120220805506430,무쌍그룹,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,360,20,서울특별시 광진구 군자동 360-20,1.12153E+11,서울특별시 광진구 광나루로,361,,1.12151E+24,광진동양파라곤2단지,서울특별시 광진구 광나루로 361,143840,5003,,1,,127.0697245,37.54842386
MA010120220805515015,수심,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,469,21,서울특별시 광진구 군자동 469-21,1.12153E+11,서울특별시 광진구 면목로,33,4,1.12151E+24,,서울특별시 광진구 면목로 33-4,143838,4994,,1,,127.0762128,37.55729608
MA010120220805518436,우동연가,,I2,음식,I203,일식,I20303,일식 면 요리,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,111,36,서울특별시 광진구 화양동 111-36,1.12154E+11,서울특별시 광진구 능동로19길,27,,1.12151E+24,,서울특별시 광진구 능동로19길 27,143915,5009,,1,,127.0722983,37.54711956
MA010120220805521007,청마루포차,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11230,동대문구,11230650,장안1동,1123010600,장안동,1.12301E+18,1,대지,195,2,서울특별시 동대문구 장안동 195-2,1.12304E+11,서울특별시 동대문구 천호대로77길,123,,1.12301E+24,,서울특별시 동대문구 천호대로77길 123,130837,2630,,1,,127.064412,37.56691646
MA010120220805521814,동방생고기,,I2,음식,I201,한식,I20108,소고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,8,50,서울특별시 광진구 화양동 8-50,1.12154E+11,서울특별시 광진구 아차산로31길,28,,1.12151E+24,,서울특별시 광진구 아차산로31길 28,143914,5017,,2,,127.0698704,37.54214468
MA010120220805524456,오리명가,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230650,장안1동,1123010600,장안동,1.12301E+18,1,대지,382,7,서울특별시 동대문구 장안동 382-7,1.12304E+11,서울특별시 동대문구 한천로24길,67,,1.12301E+24,,서울특별시 동대문구 한천로24길 67,130842,2624,,1,,127.0684464,37.56928207
MA010120220805528770,래빗홀버거컴퍼니,,I2,음식,I210,기타 간이,I21004,버거,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,490,2,서울특별시 광진구 화양동 490-2,1.12153E+11,서울특별시 광진구 광나루로,424,,1.12151E+24,,서울특별시 광진구 광나루로 424,143926,5022,,,,127.0765102,37.54603528
MA010120220805533903,그리네,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,5,89,서울특별시 광진구 화양동 5-89,1.12154E+11,서울특별시 광진구 동일로22길,117,7,1.12151E+24,,서울특별시 광진구 동일로22길 117-7,143914,5017,,2,,127.0705411,37.54098761
MA010120220805610723,헤버나데제과점,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,465,17,서울특별시 광진구 군자동 465-17,1.12154E+11,서울특별시 광진구 천호대로102길,35,,1.12151E+24,,서울특별시 광진구 천호대로102길 35,143838,4994,,1,,127.0735964,37.55744678
MA010120220805610801,마우로아,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11215,광진구,11215750,중곡2동,1121510100,중곡동,1.12151E+18,1,대지,158,24,서울특별시 광진구 중곡동 158-24,1.12153E+11,서울특별시 광진구 능동로,320,,1.12151E+24,,서울특별시 광진구 능동로 320,143898,4929,,1,,127.0802879,37.55817488
MA010120220805635586,현대인의손맛,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,68,31,서울특별시 광진구 구의동 68-31,1.12153E+11,서울특별시 광진구 자양로,206,1,1.12151E+24,,서울특별시 광진구 자양로 206-1,143819,4976,,1,,127.0861456,37.54562367
MA010120220805654759,왕십리포차,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,48,6,서울특별시 광진구 구의동 48-6,1.12154E+11,서울특별시 광진구 자양로50길,6,,1.12151E+24,,서울특별시 광진구 자양로50길 6,143817,4961,,1,,127.0925883,37.55186358
MA010120220805647392,파리바게뜨,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,457,1,서울특별시 광진구 광장동 457-1,1.12154E+11,서울특별시 광진구 아차산로70길,26,,1.12151E+24,광희현대타워,서울특별시 광진구 아차산로70길 26,143814,4974,,,,127.1011955,37.54194575
MA010120220805647826,광수육회,,I2,음식,I201,한식,I20108,소고기 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,175,89,서울특별시 광진구 중곡동 175-89,1.12154E+11,서울특별시 광진구 면목로13길,3,,1.12151E+24,,서울특별시 광진구 면목로13길 3,143901,4902,,1,,127.0824671,37.56875213
MA010120220805688360,리하이,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,218,15,서울특별시 광진구 구의동 218-15,1.12153E+11,서울특별시 광진구 아차산로,444,,1.12151E+24,와이엔오피스텔,서울특별시 광진구 아차산로 444,143822,5047,,1,,127.0919351,37.53854101
MA010120220805724464,오늘도좋은날,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215740,중곡1동,1121510100,중곡동,1.12151E+18,1,대지,231,33,서울특별시 광진구 중곡동 231-33,1.12154E+11,서울특별시 광진구 동일로70길,47,,1.12151E+24,,서울특별시 광진구 동일로70길 47,143903,4911,,1,,127.0795594,37.56402602
MA010120220805726495,은경,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215740,중곡1동,1121510100,중곡동,1.12151E+18,1,대지,257,5,서울특별시 광진구 중곡동 257-5,1.12153E+11,서울특별시 광진구 면목로,80,,1.12151E+24,,서울특별시 광진구 면목로 80,143904,4915,,1,,127.0787508,37.56074891
MA010120220805724376,치악산흑염소요리,,I2,음식,I201,한식,I20199,기타 한식 음식점,I56113,한식 육류 요리 전문점,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1.12301E+18,1,대지,309,3,서울특별시 동대문구 장안동 309-3,1.12303E+11,서울특별시 동대문구 장한로,146,,1.12301E+24,,서울특별시 동대문구 장한로 146,130839,2523,,1,,127.0721199,37.57337473
MA010120220805728717,사거리식당,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,8,1,서울특별시 광진구 화양동 8-1,1.12154E+11,서울특별시 광진구 아차산로33길,43,,1.12151E+24,,서울특별시 광진구 아차산로33길 43,143914,5017,,1,,127.0706051,37.54221354
MA010120220805791473,콴차이,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,11,서울특별시,11215,광진구,11215850,구의1동,1121510300,구의동,1.12151E+18,1,대지,252,116,서울특별시 광진구 구의동 252-116,1.12154E+11,서울특별시 광진구 자양로18길,17,,1.12151E+24,,서울특별시 광진구 자양로18길 17,143826,5043,,2,,127.0844766,37.53774455
MA010120220805805759,몬스터테이블,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,561,2,서울특별시 광진구 중곡동 561-2,1.12153E+11,서울특별시 광진구 답십리로,382,,1.12151E+24,,서울특별시 광진구 답십리로 382,143909,4902,,1,,127.0828547,37.57130511
MA010120220805807842,양가에프앤비,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1.12301E+18,1,대지,578,,서울특별시 동대문구 장안동 578,1.12304E+11,서울특별시 동대문구 사가정로23길,40,,1.12301E+24,경남하이빌아파트,서울특별시 동대문구 사가정로23길 40,130102,2516,,,,127.0701978,37.58045985
MA010120220805805340,딥247,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,11,서울특별시,11215,광진구,11215850,구의1동,1121510300,구의동,1.12151E+18,1,대지,257,122,서울특별시 광진구 구의동 257-122,1.12154E+11,서울특별시 광진구 자양로18길,53,,1.12151E+24,,서울특별시 광진구 자양로18길 53,143828,5042,,2,,127.0863723,37.53817372
MA010120220805801008,불향쭈꾸미&낙지,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,360,20,서울특별시 광진구 군자동 360-20,1.12153E+11,서울특별시 광진구 광나루로,361,,1.12151E+24,광진동양파라곤2단지,서울특별시 광진구 광나루로 361,143840,5003,,,,127.0697245,37.54842386
MA010120220805799691,강릉집,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215770,중곡4동,1121510100,중곡동,1.12151E+18,1,대지,78,12,서울특별시 광진구 중곡동 78-12,1.12153E+11,서울특별시 광진구 영화사로,5,3,1.12151E+24,,서울특별시 광진구 영화사로 5-3,143887,4945,,1,,127.0884775,37.55858079
MA010120220805831564,"용용선생1호점,2호점",,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,8,91,서울특별시 광진구 화양동 8-91,1.12154E+11,서울특별시 광진구 아차산로33길,25,,1.12151E+24,,서울특별시 광진구 아차산로33길 25,143914,5017,,3,,127.0702523,37.54146289
MA010120220805846108,열정쭈꾸미,,I2,음식,I201,한식,I20112,해산물 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1.12301E+18,1,대지,141,24,서울특별시 동대문구 장안동 141-24,1.12303E+11,서울특별시 동대문구 답십리로,241,,1.12301E+24,,서울특별시 동대문구 답십리로 241,130102,2529,,1,,127.0670543,37.57288428
MA010120220805842571,작은성,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215740,중곡1동,1121510100,중곡동,1.12151E+18,1,대지,231,8,서울특별시 광진구 중곡동 231-8,1.12153E+11,서울특별시 광진구 면목로,113,1,1.12151E+24,,서울특별시 광진구 면목로 113-1,143903,4911,,1,,127.0799573,37.56388496
MA010120220805843458,소풍,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215860,구의2동,1121510300,구의동,1.12151E+18,1,대지,52,9,서울특별시 광진구 구의동 52-9,1.12154E+11,서울특별시 광진구 자양로45길,13,,1.12151E+24,영덕주택,서울특별시 광진구 자양로45길 13,143817,4954,,1,,127.0912079,37.55183495
MA010120220805843466,정담은코다리동태탕,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,245,4,서울특별시 광진구 광장동 245-4,1.12154E+11,서울특별시 광진구 천호대로143길,12,,1.12151E+24,,서울특별시 광진구 천호대로143길 12,143805,4968,,1,,127.1030694,37.54610485
MA010120220805845806,코스모스,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,193,27,서울특별시 광진구 중곡동 193-27,1.12153E+11,서울특별시 광진구 면목로,146,,1.12151E+24,,서울특별시 광진구 면목로 146,143901,4908,,1,,127.0815473,37.56622204
MA010120220805890289,곽홍백외식연구소식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215740,중곡1동,1121510100,중곡동,1.12151E+18,1,대지,244,45,서울특별시 광진구 중곡동 244-45,1.12153E+11,서울특별시 광진구 면목로,92,,1.12151E+24,경인,서울특별시 광진구 면목로 92,143904,4914,,,,127.079212,37.56190585
MA010120220805898317,세종김밥떡볶이,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,361,28,서울특별시 광진구 군자동 361-28,1.12153E+11,서울특별시 광진구 광나루로,375,1,1.12151E+24,,서울특별시 광진구 광나루로 375-1,143840,5005,,,,127.071731,37.54815131
MA010120220805929798,큰집닭강정,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,228,,서울특별시 광진구 화양동 228,1.12153E+11,서울특별시 광진구 능동로,185,,1.12151E+24,,서울특별시 광진구 능동로 185,143915,5009,,2,,127.0736115,37.54708482
MA010120220805953373,제일팜,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,33,34,서울특별시 광진구 화양동 33-34,1.12154E+11,서울특별시 광진구 능동로13길,75,,1.12151E+24,,서울특별시 광진구 능동로13길 75,143916,5015,,2,,127.0688746,37.54487603
MA010120220805950526,레모니아,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11215,광진구,11215810,광장동,1121510400,광장동,1.12151E+18,1,대지,280,3,서울특별시 광진구 광장동 280-3,1.12153E+11,서울특별시 광진구 광장로,75,1,1.12151E+24,,서울특별시 광진구 광장로 75-1,143806,4967,,1,,127.1055611,37.54782674
MA010120220805947033,하루원,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1.12301E+18,1,대지,141,24,서울특별시 동대문구 장안동 141-24,1.12303E+11,서울특별시 동대문구 답십리로,241,,1.12301E+24,,서울특별시 동대문구 답십리로 241,130102,2529,,1,,127.0670543,37.57288428
MA010120220805947052,죠샌드위치,,I2,음식,I210,기타 간이,I21005,토스트/샌드위치/샐러드,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11215,광진구,11215870,구의3동,1121510300,구의동,1.12151E+18,1,대지,201,8,서울특별시 광진구 구의동 201-8,1.12153E+11,서울특별시 광진구 광나루로,604,,1.12151E+24,진넥스베르디엠,서울특별시 광진구 광나루로 604,143821,5034,,,,127.094897,37.54157326
MA010120220805938836,바스타,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,5,72,서울특별시 광진구 화양동 5-72,1.12154E+11,서울특별시 광진구 아차산로33길,14,,1.12151E+24,,서울특별시 광진구 아차산로33길 14,143914,5017,,1,,127.0702025,37.54092187
MA010120220805963769,맘대로떡볶이,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,193,,서울특별시 광진구 화양동 193,1.12153E+11,서울특별시 광진구 광나루로,386,,1.12151E+24,하이뷰오피스텔,서울특별시 광진구 광나루로 386,143915,5009,,2,,127.0724201,37.54733677
MA010120220805958497,산울림라이브,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11215,광진구,11215760,중곡3동,1121510100,중곡동,1.12151E+18,1,대지,558,2,서울특별시 광진구 중곡동 558-2,1.12153E+11,서울특별시 광진구 면목로,195,,1.12151E+24,진웅빌딩,서울특별시 광진구 면목로 195,143909,4902,,1,,127.0830569,37.57050475
MA010120220805960580,코카인,,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56199,간이 음식 포장 판매 전문점,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,60,27,서울특별시 광진구 군자동 60-27,1.12154E+11,서울특별시 광진구 면목로1길,28,,1.12151E+24,,서울특별시 광진구 면목로1길 28,143837,4999,,,,127.074045,37.55503548
MA010120220805957917,별난만두,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11215,광진구,11215710,화양동,1121510700,화양동,1.12151E+18,1,대지,9,50,서울특별시 광진구 화양동 9-50,1.12154E+11,서울특별시 광진구 아차산로29길,44,,1.12151E+24,,서울특별시 광진구 아차산로29길 44,143914,5018,,1,,127.0690942,37.54268821
MA010120220805955008,꽁보리밥,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11230,동대문구,11230650,장안1동,1123010600,장안동,1.12301E+18,1,대지,390,14,서울특별시 동대문구 장안동 390-14,1.12304E+11,서울특별시 동대문구 한천로24길,41,,1.12301E+24,,서울특별시 동대문구 한천로24길 41,130842,2624,,1,,127.0672039,37.56996607
MA010120220805955015,지코바장안,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1.12301E+18,1,대지,289,4,서울특별시 동대문구 장안동 289-4,1.12304E+11,서울특별시 동대문구 장한로31길,30,,1.12301E+24,,서울특별시 동대문구 장한로31길 30,130838,2527,,1,,127.0701234,37.57552153
MA010120220805956211,빅베어8,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11215,광진구,11215730,군자동,1121510900,군자동,1.12151E+18,1,대지,98,,서울특별시 광진구 군자동 98,1.12153E+11,서울특별시 광진구 능동로,209,,1.12151E+24,세종대학교,서울특별시 광진구 능동로 209,143747,5006,,2,,127.0731707,37.55160464
